"","date","state","temp","ah","o3","flu","fluT","flulike","flulikeT","fluP","flu_Year","fluR"
"6774",2012-02-12,"Washington",4.35419650316267,6.17652613694862,31.3316326530612,30,301,83,7731,0.00107003301631994,1519,0.0197498354180382
"6775",2012-02-19,"Washington",5.3869395711501,6.04209433019686,33.8738095238095,40,346,92,7095,0.00149906105007597,1519,0.0263331138907176
"6776",2012-02-26,"Washington",2.8302701197438,5.06076526972684,33.8508503401361,46,330,84,7573,0.00154616280326039,1519,0.0302830809743252
"6777",2012-03-04,"Washington",5.59259259259259,5.48327881262975,34.8086734693878,52,343,103,7117,0.00219406496414981,1519,0.0342330480579328
"6778",2012-03-11,"Washington",5.61631012053944,6.15182200712251,40.234693877551,67,365,97,6445,0.00276268106315823,1519,0.0441079657669519
"6779",2012-03-18,"Washington",4.44610838162425,5.22126921878232,36.8674886621315,83,401,78,6838,0.00236101760807108,1519,0.054641211323239
"6780",2012-03-25,"Washington",7.90419501133787,6.92193218032242,37.780612244898,136,446,102,6733,0.00461950675975834,1519,0.0895325872284398
"6781",2012-04-01,"Washington",6.46537311894455,5.91220888954106,40.1641156462585,141,485,115,7095,0.00471219023125041,1519,0.0928242264647795
"6782",2012-04-08,"Washington",10.4476989280561,6.67201365681173,39.7853599773243,135,465,125,7193,0.00504522766309539,1519,0.0888742593811718
"6783",2012-04-15,"Washington",9.60501700680272,7.46577312962107,41.1364795918367,118,421,120,7161,0.00469685857778724,1519,0.0776826859776168
"6784",2012-04-22,"Washington",12.5653344671202,8.91528816636845,39.1208333333333,90,414,93,6757,0.00299206619866033,1519,0.0592495062541145
"6785",2012-04-29,"Washington",9.65121882086168,7.27126066562194,41.4669708994709,49,337,106,6932,0.00222337895383899,1519,0.032258064516129
"6786",2012-05-06,"Washington",11.1736136878994,6.09226988820303,45.8926445578231,49,304,79,6696,0.00190166556624536,1519,0.032258064516129
"6787",2012-05-13,"Washington",14.4926690373119,6.89206612510868,49.5474489795918,57,319,54,6402,0.00150717007518223,1519,0.0375246872942725
"6788",2012-05-20,"Washington",12.8608946608947,8.40050637408776,38.859693877551,55,409,26,5580,0.000626582888590933,1519,0.0362080315997367
"6789",2012-05-27,"Washington",14.3180829458607,9.01549427090994,35.5889455782313,37,270,25,4480,0.000764715608465609,1519,0.0243581303489138
"6790",2012-06-03,"Washington",11.5529928918818,8.08015231190421,34.8738662131519,12,239,19,5242,0.000181986817130387,1519,0.00789993416721527
"6791",2012-06-10,"Washington",14.6232323232323,8.67212186220754,33.8440476190476,22,214,16,5098,0.000322648060628504,1519,0.0144832126398947
"6792",2012-06-17,"Washington",15.0252578697023,9.72122567631867,30.0428004535147,7,180,17,4851,0.000136283469616803,1519,0.00460829493087558
"6793",2012-06-24,"Washington",15.2203115814227,10.1366902589344,30.4538548752834,3,156,16,4348,0.0000707664001132262,1519,0.00197498354180382
"6794",2012-07-01,"Washington",15.9350649350649,9.53238285668617,36.41320861678,2,116,13,3424,0.000065460844344183,1519,0.00131665569453588
"6795",2012-07-08,"Washington",19.457923146812,12.0607328236258,40.9186224489796,0,121,12,4361,0,1519,0
"6796",2012-07-15,"Washington",18.5770215381326,13.0218123395441,31.7124149659864,1,128,12,4374,0.0000214334705075446,1519,0.000658327847267939
"6797",2012-07-22,"Washington",17.4119714666884,10.9648629491099,30.2553287981859,2,140,13,4400,0.0000422077922077922,1519,0.00131665569453588
"6798",2012-07-29,"Washington",18.1734052111411,10.3727604695009,33.8749433106576,5,110,7,3476,0.0000915367716288315,1519,0.0032916392363397
"6799",2012-08-05,"Washington",20.0971730411242,11.4552958461953,38.3713718820862,0,124,14,4370,0,1519,0
"6800",2012-08-12,"Washington",20.8698018923386,10.895775622342,46.8865646258503,8,128,11,4443,0.000154737789781679,1519,0.00526662277814352
"6801",2012-08-19,"Washington",17.3611543839525,9.72451236634346,36.1155328798186,0,150,8,2757,0,1519,0
"6802",2012-08-26,"Washington",16.41810111699,9.19002710601298,35.4075963718821,0,135,7,4374,0,1519,0
"6803",2012-09-02,"Washington",16.9258732377181,9.1779861734837,36.998360058309,0,130,13,3806,0,1519,0
"6804",2012-09-09,"Washington",15.0079947422715,8.01322520220741,37.3387086977648,0,172,9,4665,0,1519,0
"6805",2012-09-16,"Washington",15.7165090053979,9.08169162882275,38.5337706511176,3,150,18,4540,0.000079295154185022,1519,0.00197498354180382
"6806",2012-09-23,"Washington",14.2179333012666,9.34223117518385,31.5306608357629,4,200,18,5288,0.0000680786686838124,1519,0.00263331138907176
"6807",2012-09-30,"Washington",12.0226471059804,6.25850736606705,33.9273242630385,8,214,38,7203,0.000197217929704783,1519,0.00526662277814352
"6808",2012-10-07,"Washington",11.2104858104858,7.70489673064699,32.0551020408163,5,217,40,7579,0.000121606938405478,1519,0.0032916392363397
"6809",2012-10-14,"Washington",11.7195735269522,9.18083564095151,31.352380952381,6,131,49,7450,0.000301244940826887,1519,0.00394996708360764
"6810",2012-10-21,"Washington",6.47123015873016,7.07212936647972,27.0804421768707,7,214,47,7348,0.000209224711155429,1519,0.00460829493087558
"6811",2012-10-28,"Washington",11.81179138322,10.6097699316224,29.0788265306122,12,246,61,7160,0.000415587954762229,1519,0.00789993416721527
"6812",2012-11-04,"Washington",7.86702371006882,7.71877280176947,31.4045918367347,16,274,60,7557,0.000463629698959441,1519,0.010533245556287
"6813",2012-11-11,"Washington",5.56503079287123,7.02275788562368,30.2885714285714,24,278,86,7106,0.00104481570949264,1519,0.0157998683344305
"6814",2012-11-18,"Washington",7.06421356421356,7.33037164576142,35.5494897959184,34,315,56,4535,0.00133284331740782,1519,0.0223831468071099
"6815",2012-11-25,"Washington",5.2313291646625,6.52109791164579,30.2058333333333,37,322,75,7726,0.00111545591798605,1519,0.0243581303489138
"6816",2012-12-02,"Washington",6.33571161348939,6.80748728137374,35.3982993197279,66,380,71,7209,0.00171058107190573,1519,0.043449637919684
"6817",2012-12-09,"Washington",3.52821869488536,6.13150159629261,27.4239229024943,90,424,100,8656,0.00245221985840338,1519,0.0592495062541145
"6818",2012-12-16,"Washington",2.87832034027003,5.55353653566148,33.9815051020408,107,473,88,6010,0.00331230894246024,1519,0.0704410796576695
"6819",2012-12-23,"Washington",3.00091896407686,5.8321125201461,30.7033446712018,156,498,99,3639,0.00852213470535067,1519,0.102699144173799
"6820",2012-12-30,"Washington",0.512170859246883,4.7736867642726,26.5908163265306,166,604,127,4574,0.00763095179491338,1519,0.109282422646478
"6821",2013-01-06,"Washington",2.60518946074502,5.55607999565793,33.5899659863946,277,811,173,7515,0.00786277834794858,1519,0.182356813693219
"6822",2013-01-13,"Washington",-0.99352252685586,4.30559815230536,22.134693877551,192,800,231,7853,0.00705972239908315,1519,0.126398946675444
"6823",2013-01-20,"Washington",1.18253968253968,5.20226817344565,26.9413265306122,215,781,181,5043,0.00988045700699972,1519,0.141540487162607
"6824",2013-01-27,"Washington",4.75535513868847,6.68015829724369,30.9122448979592,145,699,174,7044,0.00512413693936093,1519,0.0954575378538512
"6825",2013-02-03,"Washington",4.60735930735931,6.15905992310311,31.8928571428571,96,664,157,7455,0.00304477467212916,1519,0.0631994733377222
"6826",2013-02-10,"Washington",5.23621933621934,6.44753786955254,32.2489795918367,65,537,114,6820,0.00202329658087452,1519,0.0427913100724161
"6827",2013-02-17,"Washington",4.14693619872191,5.60035621110001,36.5922619047619,54,445,88,6346,0.00168273742284798,1519,0.0355497037524687
"6828",2013-02-24,"Washington",6.39994197454515,6.5960616340519,36.5018707482993,39,397,96,7143,0.00132027586148529,1519,0.0256747860434496
"6829",2013-03-03,"Washington",4.80047681567598,5.61588163347773,35.5073469387755,25,377,80,6968,0.000761343253128359,1519,0.0164581961816985
"6830",2013-03-10,"Washington",8.60184353266114,7.76483969329763,34.5948979591837,33,383,47,5851,0.000692122432933069,1519,0.021724818959842
"6831",2013-03-17,"Washington",4.79132142025224,5.23360217769856,44.7068027210884,23,313,31,6284,0.000362500838886934,1519,0.0151415404871626
"6832",2013-03-24,"Washington",8.16369515258404,6.38313125897911,37.9015306122449,20,301,41,5910,0.000460956428374679,1519,0.0131665569453588
"6833",2013-03-31,"Washington",11.1221340388007,8.18971715336307,38.3428571428571,9,237,49,6233,0.000298533530189457,1519,0.00592495062541146
"6834",2013-04-07,"Washington",7.85185185185185,6.6981579256695,41.9568027210884,9,221,31,6231,0.000202606875126629,1519,0.00592495062541146
"6835",2013-04-14,"Washington",7.73956496178718,6.47009621839643,40.1824829931973,9,228,25,6375,0.000154798761609907,1519,0.00592495062541146
"6836",2013-04-21,"Washington",10.4893992838437,6.18918413246149,40.0180272108844,6,196,26,6599,0.000120611966562652,1519,0.00394996708360764
"6837",2013-04-28,"Washington",10.8285692101206,6.17298685569204,41.8918027210884,1,154,31,6499,0.0000309737961684415,1519,0.000658327847267939
"6838",2013-05-05,"Washington",16.3740973678081,8.52660883873448,46.5277210884354,2,141,17,5589,0.0000431445252769815,1519,0.00131665569453588
"6839",2013-05-12,"Washington",13.6036709815536,9.17629268147438,37.1444444444444,0,158,17,5469,0,1519,0
"6840",2013-05-19,"Washington",11.0399129172714,8.34613866439494,33.7086167800454,1,111,13,5252,0.0000222995272500223,1519,0.000658327847267939
"6841",2013-05-26,"Washington",12.6350905383924,9.18273189877415,30.9494897959184,2,145,18,4390,0.0000565548660749352,1519,0.00131665569453588
"6842",2013-06-02,"Washington",16.3103947647973,9.41783085390873,37.312074829932,1,163,21,5410,0.0000238141138314641,1519,0.000658327847267939
"6843",2013-06-09,"Washington",14.3223328034649,8.34549838703377,32.7533767951625,0,152,21,5202,0,1519,0
"6844",2013-06-16,"Washington",15.4889188379754,9.96202411277027,29.7506783824641,0,133,19,4397,0,1519,0
"6845",2013-06-23,"Washington",17.5952380952381,12.7814702024832,27.7984693877551,0,134,10,4473,0,1519,0
"6846",2013-06-30,"Washington",20.2026471664836,11.8555880774925,36.47429138322,0,110,10,3440,0,1519,0
"6847",2013-07-07,"Washington",17.8597374847375,9.90515031185815,34.2253968253968,1,118,12,4739,0.0000214591507183451,1519,0.000658327847267939
"6848",2013-07-14,"Washington",19.2367417697606,10.0190727618485,39.6563492063492,1,114,16,4779,0.0000293682521851815,1519,0.000658327847267939
"6849",2013-07-21,"Washington",19.1994873421067,9.99704093462172,36.0601473922902,0,135,11,4531,0,1519,0
"6850",2013-07-28,"Washington",17.1807185138206,11.0245297144913,27.8188775510204,1,138,5,4232,0.00000856140927645818,1519,0.000658327847267939
"6851",2013-08-04,"Washington",19.3369272237197,11.7701101271252,37.4456065759637,0,117,7,4315,0,1519,0
"6852",2013-08-11,"Washington",19.3542976939203,12.2541956577165,33.2314795918367,1,100,8,3893,0.0000205497045979964,1519,0.000658327847267939
"6853",2013-08-18,"Washington",18.8121665391057,10.7289446643925,36.0696145124717,0,108,11,5363,0,1519,0
"6854",2013-08-25,"Washington",18.4524637913527,12.4314727835867,30.9305555555556,0,111,9,4979,0,1519,0
"6855",2013-09-01,"Washington",18.5515579071135,13.0225639711721,27.5255102040816,2,108,6,4187,0.0000265371653000027,1519,0.00131665569453588
"6856",2013-09-08,"Washington",18.8753094054681,12.8481513992897,29.8691893424036,0,155,11,5415,0,1519,0
"6857",2013-09-15,"Washington",15.7594516594517,10.8888601022472,30.2198736637512,3,156,11,5222,0.0000405090887664614,1519,0.00197498354180382
"6858",2013-09-22,"Washington",12.2306958473625,9.65277927754791,26.7722910592809,2,190,18,5817,0.0000325724057436009,1519,0.00131665569453588
"6859",2013-09-29,"Washington",10.3409758965315,8.45043067153504,31.5089285714286,2,212,40,7019,0.000053762429201601,1519,0.00131665569453588
"6860",2013-10-06,"Washington",10.4923574368019,8.21728726775059,26.5680272108844,8,213,35,7461,0.000176190053693919,1519,0.00526662277814352
"6861",2013-10-13,"Washington",8.42627255887214,7.52618204482573,19.9705215419501,0,198,33,7135,0,1519,0
"6862",2013-10-20,"Washington",9.06522366522367,8.44591127419298,19.5799319727891,0,187,43,6566,0,1519,0
"6863",2013-10-27,"Washington",8.52437870771204,7.14808300854989,27.6912414965986,2,218,40,6804,0.0000539348143833363,1519,0.00131665569453588
"6864",2013-11-03,"Washington",6.52861857065211,7.05557529546896,31.3520408163265,3,242,28,7023,0.0000494243824599927,1519,0.00197498354180382
"6865",2013-11-10,"Washington",7.83418577307466,7.76401305305165,29.999787414966,4,243,29,6631,0.0000719900852275725,1519,0.00263331138907176
"6866",2013-11-17,"Washington",3.65494168956701,5.454003956535,30.8985969387755,9,263,23,6867,0.000114616607448086,1519,0.00592495062541146
"6867",2013-11-24,"Washington",3.21011704345038,5.59366928998767,25.7602040816327,17,261,34,3960,0.000559232168427571,1519,0.011191573403555
"6868",2013-12-01,"Washington",-0.357575757575757,4.00726316769626,33.546804138322,27,291,41,6557,0.000580162225307337,1519,0.0177748518762344
"6869",2013-12-08,"Washington",-0.982106782106782,4.2994610459766,27.1294642857143,59,355,47,6350,0.00123012088277698,1519,0.0388413429888084
"6870",2013-12-15,"Washington",3.24704734274965,5.86186712773547,31.1058673469388,96,435,48,5506,0.00192391998697346,1519,0.0631994733377222
"6871",2013-12-22,"Washington",3.27713442702961,6.13405460748263,29.0988520408163,128,471,51,2273,0.00609761223557632,1519,0.0842659644502962
"6872",2013-12-29,"Washington",3.42548500881834,6.00634616426443,27.4632227891156,212,624,71,2956,0.0081602824329482,1519,0.139565503620803
"6873",2014-01-05,"Washington",3.94119996006788,6.06022843147992,33.577912414966,186,717,127,4935,0.00667590814479446,1519,0.122448979591837
"6874",2014-01-12,"Washington",5.43819257262653,6.8006545035829,31.7755102040816,147,630,117,5441,0.00501746002573056,1519,0.0967741935483871
"6875",2014-01-19,"Washington",2.97574123989218,5.81603552823688,24.3303571428571,90,566,117,4936,0.00376909243976611,1519,0.0592495062541145
"6876",2014-01-26,"Washington",3.26086806275485,5.955138430862,25.985012755102,73,544,82,4767,0.00230830217549575,1519,0.0480579328505596
"6877",2014-02-02,"Washington",-2.67288110212638,2.88659913237209,34.9416666666667,62,481,78,4753,0.00211530697539534,1519,0.0408163265306122
"6878",2014-02-09,"Washington",4.64730790988653,6.18451166589431,40.5085034013605,77,513,69,4810,0.00215316531106005,1519,0.0506912442396313
"6879",2014-02-16,"Washington",4.89338402493539,5.89073063560376,38.5873724489796,51,430,67,4416,0.00179948179979778,1519,0.0335747202106649
"6880",2014-02-23,"Washington",3.98815195031701,5.6056311031623,29.1641156462585,36,403,28,4826,0.000518284437378591,1519,0.0236998025016458
"6881",2014-03-02,"Washington",6.93058563962277,7.56380238707643,37.6734693877551,15,335,35,4830,0.000324464633354964,1519,0.00987491770901909
"6882",2014-03-09,"Washington",8.24258275689713,7.18974462827665,39.7980867346939,18,321,29,4421,0.000367828143926502,1519,0.0118499012508229
"6883",2014-03-16,"Washington",6.13211456006792,5.78223604032368,39.3896683673469,9,255,28,3271,0.000302120236660852,1519,0.00592495062541146
"6884",2014-03-23,"Washington",8.22888382248723,6.82361725506665,41.6779336734694,14,267,28,3808,0.000385547477417933,1519,0.00921658986175115
"6885",2014-03-30,"Washington",8.32004299310379,6.64553777687445,41.2087585034014,17,257,27,4163,0.000429015666081872,1519,0.011191573403555
"6886",2014-04-06,"Washington",10.6882332643202,7.27342649391664,40.4330357142857,11,244,22,4008,0.000247455907856418,1519,0.00724160631994733
"6887",2014-04-13,"Washington",9.85281385281385,6.6069516583135,47.9398384353741,13,250,29,4246,0.000355157795572303,1519,0.00855826201448321
"6888",2014-04-20,"Washington",9.27825877825878,7.1760531689163,47.3977465986395,7,191,29,4253,0.000249900593729342,1519,0.00460829493087558
"6889",2014-04-27,"Washington",13.0702356173951,7.17794556873156,39.8799875719519,5,159,17,4235,0.000126231687123625,1519,0.0032916392363397
"6890",2014-05-04,"Washington",11.2507688492064,8.1354928358206,38.6217294610152,8,188,25,4114,0.000258587697431707,1519,0.00526662277814352
"6891",2014-05-11,"Washington",15.9058331775345,8.34455670775127,44.1756388452817,4,169,15,3684,0.0000963706801842607,1519,0.00263331138907176
"6892",2014-05-18,"Washington",15.1439319508898,9.39417959108631,35.4747514390372,6,169,21,3445,0.000216418615436144,1519,0.00394996708360764
"6893",2014-05-25,"Washington",13.7839182482424,8.35835630824647,35.9909499514091,6,161,11,2851,0.000143787403787709,1519,0.00394996708360764
"6894",2014-06-01,"Washington",15.7595256701715,8.96590296242998,37.9816690962099,1,113,14,3479,0.0000356119014974805,1519,0.000658327847267939
"6895",2014-06-08,"Washington",15.3852764618754,9.34711796850939,32.5319727891156,5,172,15,3297,0.000132255538861968,1519,0.0032916392363397
"6896",2014-06-15,"Washington",14.0649092970522,8.73304518238957,29.7843901846453,7,160,14,2645,0.000231568998109641,1519,0.00460829493087558
"6897",2014-06-22,"Washington",16.99929138322,10.4477620747837,31.4064298796442,3,120,12,2617,0.00011463507833397,1519,0.00197498354180382
"6898",2014-06-29,"Washington",18.3676303854875,10.1108649873403,32.3710426478284,5,136,5,2067,0.0000889325251145451,1519,0.0032916392363397
"6899",2014-07-06,"Washington",20.8466733663162,11.473466123353,41.3790391156463,4,116,9,2417,0.000128400838885481,1519,0.00263331138907176
"6900",2014-07-13,"Washington",20.5304167907343,11.5367398986424,39.6772087039944,1,105,7,2640,0.0000252525252525253,1519,0.000658327847267939
"6901",2014-07-20,"Washington",17.045449391878,10.8794256647013,28.4982012035583,1,133,6,2187,0.0000206277009395918,1519,0.000658327847267939
"6902",2014-07-27,"Washington",21.2820875553018,10.6769200425119,40.9706389698737,2,111,15,2374,0.000113845943669027,1519,0.00131665569453588
"6903",2014-08-03,"Washington",19.9661316147165,10.8159206167729,38.1030126336249,1,128,8,2590,0.0000241312741312741,1519,0.000658327847267939
"6904",2014-08-10,"Washington",19.8591212246873,12.5463624156965,35.3116496598639,1,118,7,2397,0.0000247484496864018,1519,0.000658327847267939
"6905",2014-08-17,"Washington",18.6403201096597,11.751913824125,34.1539601554908,0,103,10,3035,0,1519,0
"6906",2014-08-24,"Washington",18.7372198032575,11.3183990497376,36.2194484936832,1,108,4,2175,0.0000170285227756492,1519,0.000658327847267939
"6907",2014-08-31,"Washington",16.5394694404128,9.88123596001838,33.8825923226433,1,111,10,2735,0.0000329397038720622,1519,0.000658327847267939
"6908",2014-09-07,"Washington",16.1287810721773,7.76627893616824,34.9965379008746,1,159,13,3192,0.000025614350341262,1519,0.000658327847267939
"6909",2014-09-14,"Washington",17.5736401962817,10.0375123252966,35.9190962099125,1,214,21,3376,0.0000290671922753244,1519,0.000658327847267939
"6910",2014-09-21,"Washington",16.6609678704573,11.8766483702797,32.8959953028831,3,240,12,3662,0.0000409612233752048,1519,0.00197498354180382
"6911",2014-09-28,"Washington",13.874416672652,9.22175162660106,27.671768707483,1,220,19,4282,0.000020168994947136,1519,0.000658327847267939
"6912",2014-10-05,"Washington",15.3609803921569,11.0022152142424,23.3854591836735,10,250,64,4404,0.000581289736603088,1519,0.00658327847267939
"6913",2014-10-12,"Washington",13.1447909933204,9.76398012743143,32.4017857142857,5,267,38,4912,0.000144871841793849,1519,0.0032916392363397
"6914",2014-10-19,"Washington",12.6705916017201,10.2873621886025,36.0915391156463,9,260,30,4834,0.000214824480443016,1519,0.00592495062541146
"6915",2014-10-26,"Washington",10.6630482669258,9.26667860829088,33.0237032312925,6,260,26,4301,0.000139502441292723,1519,0.00394996708360764
"6916",2014-11-02,"Washington",10.5208487204406,9.14857924795795,34.3212159863946,12,239,26,4218,0.000309492491831184,1519,0.00789993416721527
"6917",2014-11-09,"Washington",3.10910916747651,4.05502963714402,33.1128826530612,10,277,34,4491,0.000273310359186082,1519,0.00658327847267939
"6918",2014-11-16,"Washington",3.06086720402447,5.10565137068553,32.1641156462585,20,266,35,4219,0.000623744713763551,1519,0.0131665569453588
"6919",2014-11-23,"Washington",7.86445689386866,7.92481517767064,33.4703443877551,37,259,23,2621,0.00125361094456859,1519,0.0243581303489138
"6920",2014-11-30,"Washington",0.890342359165889,4.69676963768517,28.6184098639456,58,384,47,4770,0.00148825122292103,1519,0.0381830151415405
"6921",2014-12-07,"Washington",8.66090880796763,8.14571445606953,35.9009353741497,107,428,58,4571,0.00317217239116167,1519,0.0704410796576695
"6922",2014-12-14,"Washington",5.72595704948646,6.63050017669684,32.4230442176871,155,536,80,3977,0.00581703001212194,1519,0.102040816326531
"6923",2014-12-21,"Washington",6.11640211640212,6.96438503716416,32.6683673469388,205,604,47,1875,0.00850772626931567,1519,0.134957208689928
"6924",2014-12-28,"Washington",-0.100684718331777,4.10519878107883,17.9808673469388,182,653,44,1384,0.00886083792898937,1519,0.119815668202765
"6925",2015-01-04,"Washington",5.06846285522756,6.99990550312302,16.7049319727891,192,700,158,4339,0.00998781812794258,1519,0.126398946675444
"6926",2015-01-11,"Washington",4.59206887883358,6.49644372590956,32.78125,208,809,202,4838,0.0107349572374859,1519,0.136932192231731
"6927",2015-01-18,"Washington",6.01346285974477,7.21698596911387,29.0914115646259,141,742,156,4328,0.00684940038164326,1519,0.0928242264647795
"6928",2015-01-25,"Washington",6.25846061695118,7.45937585591323,27.5393282312925,105,690,144,4623,0.00474000507857687,1519,0.0691244239631336
"6929",2015-02-01,"Washington",7.7554657082959,8.1389592461562,33.7850765306122,98,631,111,4798,0.00359301848564741,1519,0.0645161290322581
"6930",2015-02-08,"Washington",9.48863950514894,8.77625537771219,31.0240221088435,39,493,83,4745,0.0013837561477118,1519,0.0256747860434496
"6931",2015-02-15,"Washington",7.14242183636655,6.61875535502635,31.7697704081633,35,486,39,4097,0.000685536240006991,1519,0.0230414746543779
"6932",2015-02-22,"Washington",6.12383947289608,5.6630927990753,33.6789965986395,24,426,54,5017,0.000606388981687614,1519,0.0157998683344305
"6933",2015-03-01,"Washington",5.26744534291704,4.73339465474464,36.9011479591837,24,400,52,4854,0.000642768850432633,1519,0.0157998683344305
"6934",2015-03-08,"Washington",10.2879077789979,7.8038527845354,36.7251275510204,24,391,53,4762,0.000683157692344874,1519,0.0157998683344305
"6935",2015-03-15,"Washington",9.60302763080541,7.89889239618185,39.8616071428571,23,360,37,3436,0.000687976975811667,1519,0.0151415404871626
"6936",2015-03-22,"Washington",10.0583480305703,8.31214903726727,40.5552721088435,20,353,35,4340,0.000456913095129306,1519,0.0131665569453588
"6937",2015-03-29,"Washington",9.05820105820106,6.90367700019682,43.9815051020408,18,357,39,4722,0.000416430867137198,1519,0.0118499012508229
"6938",2015-04-05,"Washington",8.62782439661525,6.5755652451262,42.8769132653061,15,413,19,4239,0.000162791375141586,1519,0.00987491770901909
"6939",2015-04-12,"Washington",9.05966189894761,6.10491840483716,45.2155612244898,16,368,33,4340,0.00033059507112803,1519,0.010533245556287
"6940",2015-04-19,"Washington",10.70115995116,6.73288224093487,43.3725021258503,17,302,33,4473,0.000415295303831821,1519,0.011191573403555
"6941",2015-04-26,"Washington",12.0852891964003,7.49197671625736,42.0623473748474,15,273,22,4602,0.000262666494739506,1519,0.00987491770901909
"6942",2015-05-03,"Washington",12.1935626102293,6.68842585166083,45.9121620443049,15,255,20,4480,0.000262605042016807,1519,0.00987491770901909
"6943",2015-05-10,"Washington",13.0474747474747,9.03176005739103,36.7475798011512,25,243,28,3902,0.000738251777604816,1519,0.0164581961816985
"6944",2015-05-17,"Washington",15.0809817754262,10.1200749135132,37.3121254454163,13,249,4,984,0.00021223103797303,1519,0.00855826201448321
"6945",2015-05-24,"Washington",15.6343327454439,10.5178101698601,38.8374635568513,5,224,15,2811,0.000119111144991615,1519,0.0032916392363397
"6946",2015-05-31,"Washington",16.0971552257267,10.1598486273985,37.2768464528669,7,207,22,3470,0.000214398084339194,1519,0.00460829493087558
"6947",2015-06-07,"Washington",18.5770202020202,9.31192818256038,45.9442602040816,6,178,14,3096,0.00015242574688616,1519,0.00394996708360764
"6948",2015-06-14,"Washington",17.4723639455782,8.61554389433418,44.2098072562358,8,153,12,2616,0.000239851292198837,1519,0.00526662277814352
"6949",2015-06-21,"Washington",19.9425221603793,9.96789139477548,46.9899943310658,0,65,10,2641,0,1519,0
"6950",2015-06-28,"Washington",23.1971294578437,11.8322555852407,49.134977324263,5,174,9,1993,0.000129764520649861,1519,0.0032916392363397
"6951",2015-07-05,"Washington",21.1374922696351,11.1231422712732,46.4289682539683,2,131,12,2285,0.000080177727295505,1519,0.00131665569453588
"6952",2015-07-12,"Washington",19.626053906411,10.557564203071,37.9167006802721,3,110,10,2159,0.00012632110825719,1519,0.00197498354180382
"6953",2015-07-19,"Washington",19.831364667079,10.2500260127826,33.6970238095238,2,121,0,479,0,1519,0.00131665569453588
"6954",2015-07-26,"Washington",20.0300479282622,9.43078944590669,40.6932094266278,2,118,6,1798,0.0000565600196074735,1519,0.00131665569453588
"6955",2015-08-02,"Washington",19.6113095238095,10.0961155770807,34.3479105928086,1,120,4,2562,0.0000130106687483737,1519,0.000658327847267939
"6956",2015-08-09,"Washington",20.5751777983921,11.5803014345842,41.6382842025699,1,117,5,2678,0.000015957820289411,1519,0.000658327847267939
"6957",2015-08-16,"Washington",18.9195423623995,10.0789690852931,41.3128117913832,2,130,7,3199,0.000033664366268305,1519,0.00131665569453588
"6958",2015-08-23,"Washington",18.832990047871,9.5202791845336,43.4477324263039,1,101,6,3098,0.0000191755779838797,1519,0.000658327847267939
"6959",2015-08-30,"Washington",14.8595344984234,9.99968155722448,29.289772297808,7,110,10,2876,0.000221266911113921,1519,0.00460829493087558
"6960",2015-09-06,"Washington",16.6063866174977,10.9541017604792,33.1993440233236,6,133,5,2514,0.0000897231144687494,1519,0.00394996708360764
"6961",2015-09-13,"Washington",14.6117096894875,9.28591111325875,32.3332341269841,7,155,15,3147,0.000215258771794951,1519,0.00460829493087558
"6962",2015-09-20,"Washington",14.7267590874734,9.44662211544926,32.6457010582011,7,196,14,3132,0.000159642401021711,1519,0.00460829493087558
"6963",2015-09-27,"Washington",13.0272004244327,8.34600438518725,31.4079365079365,2,216,30,3291,0.0000844052803943415,1519,0.00131665569453588
"6964",2010-10-03,"Wisconsin",11.8216619981326,7.20097038516783,42.0410554846939,0,93,23,4946,0,1484,0
"6965",2010-10-10,"Wisconsin",12.7581699346405,8.26854445372355,38.8468856292517,0,84,31,5328,0,1484,0
"6966",2010-10-17,"Wisconsin",8.43767507002801,5.57064813659974,31.7755490637115,1,88,69,5807,0.000135025126414828,1484,0.000673854447439353
"6967",2010-10-24,"Wisconsin",8.89071623674345,7.95333203215129,27.7626842403628,1,89,53,5245,0.000113537772731655,1484,0.000673854447439353
"6968",2010-10-31,"Wisconsin",3.55421770698329,4.54654971643591,32.0683673469388,2,117,60,5472,0.000187434397960714,1484,0.00134770889487871
"6969",2010-11-07,"Wisconsin",7.84663865546218,6.33615129601114,32.5386904761905,1,109,55,5320,0.0000948472097675381,1484,0.000673854447439353
"6970",2010-11-14,"Wisconsin",1.49387755102041,4.85944786533144,25.6934523809524,2,122,59,5249,0.000184266167794646,1484,0.00134770889487871
"6971",2010-11-21,"Wisconsin",-1.91857931578428,4.03536007576658,25.5612244897959,3,91,36,3680,0.000322503583373149,1484,0.00202156334231806
"6972",2010-11-28,"Wisconsin",-2.74297052154195,3.73661595868881,27.7723214285714,5,119,71,5587,0.000533952618097534,1484,0.00336927223719677
"6973",2010-12-05,"Wisconsin",-7.22063492063492,2.60126009662817,30.7744472789116,3,136,70,5471,0.00028223682088445,1484,0.00202156334231806
"6974",2010-12-12,"Wisconsin",-12.1686105360018,1.739543592543,33.2697704081633,10,111,31,4685,0.00059611372311479,1484,0.00673854447439353
"6975",2010-12-19,"Wisconsin",-5.30195865785928,3.33708204802122,30.6517857142857,17,133,17,2451,0.000886549298583055,1484,0.011455525606469
"6976",2010-12-26,"Wisconsin",-3.45559019904258,3.84405725507405,30.9253826530612,32,140,29,2089,0.0031730834985981,1484,0.0215633423180593
